field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M
MI2600002,44.0874,-86.7104,2022-06-18,10.69,11.75,9.74,0.0,30.99,76.52
MI2600002,44.0874,-86.7104,2022-06-19,12.51,13.98,10.98,0.0,23.91,73.16
MI2600002,44.0874,-86.7104,2022-06-20,15.63,18.4,13.42,0.17,24.92,80.57
MI2600002,44.0874,-86.7104,2022-06-21,16.51,19.02,14.29,0.39,24.51,94.01
MI2600002,44.0874,-86.7104,2022-06-22,15.62,17.39,13.93,0.01,29.72,79.42
MI2600002,44.0874,-86.7104,2022-06-23,15.35,16.59,13.85,0.0,30.48,69.59
MI2600002,44.0874,-86.7104,2022-06-24,16.89,18.24,15.53,0.0,27.47,68.27
MI2600002,44.0874,-86.7104,2022-06-25,16.45,17.53,15.95,1.84,15.78,88.15
MI2600002,44.0874,-86.7104,2022-06-26,16.67,17.74,15.4,0.02,29.56,78.5
MI2600002,44.0874,-86.7104,2022-06-27,14.52,15.05,13.87,0.0,28.86,75.89
MI2600002,44.0874,-86.7104,2022-06-28,16.19,18.89,14.22,11.44,21.65,83.62
MI2600002,44.0874,-86.7104,2022-06-29,15.87,17.08,14.92,1.62,27.24,89.57
MI2600002,44.0874,-86.7104,2022-06-30,18.71,20.55,16.96,2.02,15.67,83.64
MI2600002,44.0874,-86.7104,2022-07-01,17.92,19.38,17.05,2.93,22.6,79.89
MI2600002,44.0874,-86.7104,2022-07-02,18.0,20.71,16.02,0.09,28.23,69.37
MI2600002,44.0874,-86.7104,2022-07-03,17.98,19.2,16.25,0.24,26.94,71.06
MI2600002,44.0874,-86.7104,2022-07-04,19.12,20.34,18.24,8.02,14.91,82.34
MI2600002,44.0874,-86.7104,2022-07-05,18.87,21.81,17.06,0.93,22.42,94.24
MI2600002,44.0874,-86.7104,2022-07-06,18.23,19.22,16.88,0.16,24.55,86.79
MI2600002,44.0874,-86.7104,2022-07-07,19.51,20.83,17.9,0.06,25.58,82.76
MI2600002,44.0874,-86.7104,2022-07-08,18.59,20.28,17.77,1.21,19.47,83.66
MI2600002,44.0874,-86.7104,2022-07-09,18.29,19.4,16.47,0.0,30.31,76.73
MI2600002,44.0874,-86.7104,2022-07-10,18.77,19.79,17.67,0.89,28.09,77.08
MI2600002,44.0874,-86.7104,2022-07-11,20.63,22.41,18.83,5.56,16.42,83.02
MI2600002,44.0874,-86.7104,2022-07-12,18.27,19.64,17.33,2.31,20.9,87.62
MI2600002,44.0874,-86.7104,2022-07-13,17.51,18.06,16.87,3.14,25.67,79.64
MI2600002,44.0874,-86.7104,2022-07-14,18.28,19.04,16.93,0.03,29.51,73.97
MI2600002,44.0874,-86.7104,2022-07-15,17.68,18.69,16.92,13.97,10.01,86.07
MI2600002,44.0874,-86.7104,2022-07-16,18.16,19.28,16.54,0.06,22.13,88.42
MI2600002,44.0874,-86.7104,2022-07-17,20.04,21.15,18.98,0.0,25.07,86.37
MI2600002,44.0874,-86.7104,2022-07-18,21.94,24.34,19.24,0.0,27.7,81.02
MI2600002,44.0874,-86.7104,2022-07-19,22.41,23.14,21.45,0.03,17.57,83.77
MI2600002,44.0874,-86.7104,2022-07-20,22.31,23.35,21.21,0.69,21.25,81.07
MI2600002,44.0874,-86.7104,2022-07-21,22.02,23.6,20.07,0.01,28.5,75.09
MI2600002,44.0874,-86.7104,2022-07-22,22.05,23.94,19.62,0.01,27.24,74.79
MI2600002,44.0874,-86.7104,2022-07-23,21.83,22.61,20.9,20.36,24.73,92.16
MI2600002,44.0874,-86.7104,2022-07-24,21.72,22.94,20.51,32.35,19.33,83.39
MI2600002,44.0874,-86.7104,2022-07-25,19.67,20.99,18.3,0.0,27.52,67.91
MI2600002,44.0874,-86.7104,2022-07-26,20.29,21.11,18.77,0.0,26.03,76.27
MI2600002,44.0874,-86.7104,2022-07-27,21.72,22.89,20.45,0.84,22.76,79.44
MI2600002,44.0874,-86.7104,2022-07-28,20.81,22.05,19.4,0.65,26.87,72.84
MI2600002,44.0874,-86.7104,2022-07-29,19.86,21.5,17.86,0.01,25.84,76.42
MI2600002,44.0874,-86.7104,2022-07-30,21.02,21.89,19.8,0.0,27.36,75.68
MI2600002,44.0874,-86.7104,2022-07-31,21.56,22.39,20.12,0.21,26.27,79.02
MI2600002,44.0874,-86.7104,2022-08-01,21.91,23.17,19.82,0.87,19.46,83.88
MI2600002,44.0874,-86.7104,2022-08-02,20.46,21.69,19.34,0.0,26.65,75.0
MI2600002,44.0874,-86.7104,2022-08-03,21.9,22.78,21.23,11.87,8.14,94.39
MI2600002,44.0874,-86.7104,2022-08-04,20.03,20.88,19.4,0.08,27.31,83.31
MI2600002,44.0874,-86.7104,2022-08-05,20.83,22.08,18.61,0.0,25.91,84.25
MI2600002,44.0874,-86.7104,2022-08-06,22.98,23.83,21.91,0.6,21.71,85.29
MI2600002,44.0874,-86.7104,2022-08-07,21.69,23.37,20.18,28.29,5.5,93.23
MI2600002,44.0874,-86.7104,2022-08-08,19.96,21.97,18.59,7.01,9.35,86.7
MI2600002,44.0874,-86.7104,2022-08-09,19.3,20.11,18.42,0.0,27.4,70.3
MI2600002,44.0874,-86.7104,2022-08-10,21.43,23.57,19.56,0.14,25.01,78.31
MI2600002,44.0874,-86.7104,2022-08-11,19.9,20.4,19.42,0.03,27.14,72.29
MI2600002,44.0874,-86.7104,2022-08-12,18.82,19.87,17.96,1.0,24.68,61.08
MI2600002,44.0874,-86.7104,2022-08-13,18.69,19.93,17.94,36.45,2.79,79.52
MI2600002,44.0874,-86.7104,2022-08-14,19.22,20.38,17.77,1.3,15.19,81.8
MI2600002,44.0874,-86.7104,2022-08-15,20.11,20.91,18.86,0.02,23.83,81.37
MI2600002,44.0874,-86.7104,2022-08-16,20.04,21.27,18.2,0.0,25.11,81.64
MI2600002,44.0874,-86.7104,2022-08-17,19.76,20.39,18.61,0.0,25.18,80.65
MI2600002,44.0874,-86.7104,2022-08-18,20.84,21.95,19.35,0.09,22.21,78.44
MI2600002,44.0874,-86.7104,2022-08-19,21.36,22.09,20.27,1.26,20.13,82.55
MI2600002,44.0874,-86.7104,2022-08-20,20.54,21.07,19.69,2.61,12.05,90.32
MI2600002,44.0874,-86.7104,2022-08-21,20.79,21.4,20.22,0.29,19.94,87.19
MI2600002,44.0874,-86.7104,2022-08-22,20.6,21.17,20.07,0.0,24.73,68.88
MI2600002,44.0874,-86.7104,2022-08-23,21.63,22.91,20.11,0.01,20.63,79.87
MI2600002,44.0874,-86.7104,2022-08-24,22.32,23.22,21.5,0.06,21.71,79.68
MI2600002,44.0874,-86.7104,2022-08-25,20.92,21.47,19.56,6.37,9.67,85.61
MI2600002,44.0874,-86.7104,2022-08-26,20.0,20.7,18.88,0.09,22.91,72.83
MI2600002,44.0874,-86.7104,2022-08-27,20.74,21.51,19.51,0.01,17.19,75.91
MI2600002,44.0874,-86.7104,2022-08-28,21.72,22.88,20.35,9.31,13.26,88.05
MI2600002,44.0874,-86.7104,2022-08-29,22.75,23.9,21.83,1.61,14.68,87.8
MI2600002,44.0874,-86.7104,2022-08-30,21.47,22.83,20.18,0.02,19.53,71.88
MI2600002,44.0874,-86.7104,2022-08-31,21.77,23.94,19.2,0.0,22.91,77.57
MI2600002,44.0874,-86.7104,2022-09-01,22.17,23.11,20.7,0.0,22.14,77.15
MI2600002,44.0874,-86.7104,2022-09-02,22.46,23.18,21.8,0.08,16.01,84.59
MI2600002,44.0874,-86.7104,2022-09-03,20.22,22.06,18.12,2.7,16.26,82.84
MI2600002,44.0874,-86.7104,2022-09-04,19.24,20.06,17.96,0.03,20.8,78.17
MI2600002,44.0874,-86.7104,2022-09-05,19.03,20.97,16.71,0.0,20.84,78.99
MI2600002,44.0874,-86.7104,2022-09-06,19.43,20.18,18.85,0.0,20.24,85.1
MI2600002,44.0874,-86.7104,2022-09-07,20.61,21.5,19.07,0.0,21.51,76.91
MI2600002,44.0874,-86.7104,2022-09-08,21.1,22.37,19.39,0.0,19.77,79.34
MI2600002,44.0874,-86.7104,2022-09-09,21.44,22.29,20.68,0.0,19.79,81.64
MI2600002,44.0874,-86.7104,2022-09-10,20.58,21.8,19.15,1.29,15.29,87.22
MI2600002,44.0874,-86.7104,2022-09-11,19.25,20.51,18.43,25.88,6.64,86.95
MI2600002,44.0874,-86.7104,2022-09-12,18.49,19.51,17.36,5.11,9.83,83.16
MI2600002,44.0874,-86.7104,2022-09-13,19.9,21.63,18.53,2.06,18.13,78.75
MI2600002,44.0874,-86.7104,2022-09-14,18.04,19.33,17.42,0.01,17.71,76.18
MI2600002,44.0874,-86.7104,2022-09-15,19.01,20.67,16.74,0.0,13.66,82.88
MI2600002,44.0874,-86.7104,2022-09-16,20.52,21.28,19.35,0.05,14.95,87.89
MI2600002,44.0874,-86.7104,2022-09-17,21.09,22.05,20.02,0.27,15.16,88.41
MI2600002,44.0874,-86.7104,2022-09-18,21.05,22.1,20.25,0.54,10.94,87.07
MI2600002,44.0874,-86.7104,2022-09-19,20.15,20.89,19.09,0.42,18.56,75.23
MI2600002,44.0874,-86.7104,2022-09-20,20.18,20.62,19.7,3.84,12.32,82.9
MI2600002,44.0874,-86.7104,2022-09-21,19.93,21.37,15.9,8.43,13.41,77.29
MI2600002,44.0874,-86.7104,2022-09-22,14.78,15.63,13.9,0.59,12.93,74.11
MI2600002,44.0874,-86.7104,2022-09-23,14.68,16.21,13.19,0.0,14.34,70.99
MI2600002,44.0874,-86.7104,2022-09-24,15.51,16.81,13.66,3.54,4.21,78.1
MI2600002,44.0874,-86.7104,2022-09-25,15.84,17.07,15.13,3.3,9.09,79.26
MI2600002,44.0874,-86.7104,2022-09-26,14.14,15.08,13.0,6.89,7.0,80.12
MI2600002,44.0874,-86.7104,2022-09-27,12.55,13.43,11.63,2.47,6.91,80.78
MI2600002,44.0874,-86.7104,2022-09-28,11.88,12.41,10.93,0.31,8.81,76.34
MI2600002,44.0874,-86.7104,2022-09-29,12.47,13.93,10.96,0.0,16.49,65.04
MI2600002,44.0874,-86.7104,2022-09-30,14.68,15.45,13.78,0.0,17.03,65.58
MI2600002,44.0874,-86.7104,2022-10-01,15.35,16.41,14.21,0.0,17.05,72.23
MI2600002,44.0874,-86.7104,2022-10-02,14.01,15.11,13.15,0.0,17.05,71.2
MI2600002,44.0874,-86.7104,2022-10-03,13.51,14.91,11.69,0.0,16.66,65.71
MI2600002,44.0874,-86.7104,2022-10-04,15.88,17.02,14.67,0.0,14.97,68.97
MI2600002,44.0874,-86.7104,2022-10-05,16.13,17.72,14.22,0.01,13.65,75.74
MI2600002,44.0874,-86.7104,2022-10-06,13.98,16.05,9.95,4.52,4.09,85.21
MI2600002,44.0874,-86.7104,2022-10-07,9.59,10.24,8.95,0.23,10.91,75.88
MI2600002,44.0874,-86.7104,2022-10-08,11.63,14.03,8.91,0.0,15.55,61.95
MI2600002,44.0874,-86.7104,2022-10-09,12.73,13.87,11.62,0.0,13.58,70.33
MI2600002,44.0874,-86.7104,2022-10-10,11.55,12.59,10.01,0.0,14.74,70.55
MI2600002,44.0874,-86.7104,2022-10-11,14.39,15.74,12.72,3.53,14.35,85.81
MI2600002,44.0874,-86.7104,2022-10-12,13.63,15.6,10.8,12.2,4.05,81.82
MI2600002,44.0874,-86.7104,2022-10-13,9.74,10.84,8.67,2.54,6.51,75.6
MI2600002,44.0874,-86.7104,2022-10-14,8.39,9.33,7.38,6.75,4.52,74.62
MI2600002,44.0874,-86.7104,2022-10-15,8.87,12.19,6.47,1.37,6.69,74.49
MI2600002,44.0874,-86.7104,2022-10-16,9.46,10.19,7.85,6.78,5.0,78.99
MI2600002,44.0874,-86.7104,2022-10-17,7.09,8.37,5.97,14.16,7.31,85.73
MI2600002,44.0874,-86.7104,2022-10-18,6.64,7.58,5.07,10.72,2.83,84.76
MI2600002,44.0874,-86.7104,2022-10-19,7.36,8.94,6.21,1.03,6.42,74.99
MI2600002,44.0874,-86.7104,2022-10-20,8.72,10.98,7.25,0.15,12.52,61.4
MI2600002,44.0874,-86.7104,2022-10-21,12.05,14.37,10.12,0.03,11.36,84.52
MI2600002,44.0874,-86.7104,2022-10-22,12.94,14.42,11.71,0.0,12.3,85.97
MI2600002,44.0874,-86.7104,2022-10-23,13.96,15.66,12.32,0.62,11.45,84.47
MI2600002,44.0874,-86.7104,2022-10-24,13.99,15.94,13.14,1.31,7.41,76.67
MI2600002,44.0874,-86.7104,2022-10-25,11.38,13.38,8.82,18.49,1.97,84.31
MI2600002,44.0874,-86.7104,2022-10-26,8.51,9.26,7.8,3.3,4.66,73.21
MI2600002,44.0874,-86.7104,2022-10-27,8.65,9.69,7.54,0.0,12.21,67.71
MI2600002,44.0874,-86.7104,2022-10-28,9.04,10.31,7.73,0.01,10.11,79.03
MI2600002,44.0874,-86.7104,2022-10-29,10.17,11.42,9.09,0.0,11.73,88.42
MI2600002,44.0874,-86.7104,2022-10-30,10.96,12.3,9.52,0.02,7.75,85.42
MI2600002,44.0874,-86.7104,2022-10-31,11.09,11.8,9.84,0.06,10.36,85.72
MI2600002,44.0874,-86.7104,2022-11-01,11.49,12.51,10.07,0.0,11.09,81.34
MI2600002,44.0874,-86.7104,2022-11-02,11.85,12.52,10.75,0.0,11.11,84.02
MI2600002,44.0874,-86.7104,2022-11-03,12.29,13.45,11.3,0.34,10.24,89.85
MI2600002,44.0874,-86.7104,2022-11-04,11.9,12.67,10.06,38.21,3.09,92.59
MI2600002,44.0874,-86.7104,2022-11-05,11.32,13.36,9.09,7.15,1.42,86.46
MI2600002,44.0874,-86.7104,2022-11-06,10.38,11.61,8.94,0.01,4.12,75.95
MI2600002,44.0874,-86.7104,2022-11-07,6.8,8.85,5.02,0.0,10.6,67.34
MI2600002,44.0874,-86.7104,2022-11-08,7.48,9.59,5.45,0.0,9.56,76.04
MI2600002,44.0874,-86.7104,2022-11-09,10.46,12.1,8.03,0.02,3.53,84.11
MI2600002,44.0874,-86.7104,2022-11-10,12.91,13.75,12.09,1.96,8.46,83.58
MI2600002,44.0874,-86.7104,2022-11-11,5.78,11.14,3.11,0.42,5.21,76.76
MI2600002,44.0874,-86.7104,2022-11-12,3.73,4.03,2.89,1.46,5.82,80.42
MI2600002,44.0874,-86.7104,2022-11-13,2.24,2.67,1.81,0.92,5.12,74.79
MI2600002,44.0874,-86.7104,2022-11-14,3.24,4.38,1.83,0.1,3.39,65.11
MI2600002,44.0874,-86.7104,2022-11-15,3.25,3.99,2.82,5.46,2.93,81.64
MI2600002,44.0874,-86.7104,2022-11-16,3.12,3.5,2.84,1.84,4.04,82.57
MI2600002,44.0874,-86.7104,2022-11-17,1.93,3.76,0.47,3.86,2.41,83.53
MI2600002,44.0874,-86.7104,2022-11-18,-0.26,0.41,-1.85,1.61,3.8,86.3
MI2600002,44.0874,-86.7104,2022-11-19,-1.88,-0.58,-3.87,0.95,3.18,82.71
MI2600002,44.0874,-86.7104,2022-11-20,-1.29,3.59,-4.64,0.01,4.76,82.1
MI2600002,44.0874,-86.7104,2022-11-21,3.07,3.73,2.08,0.0,5.7,72.91
MI2600002,44.0874,-86.7104,2022-11-22,3.71,5.19,2.29,0.0,3.57,72.35
MI2600002,44.0874,-86.7104,2022-11-23,6.43,7.4,5.21,0.0,7.99,86.67
MI2600002,44.0874,-86.7104,2022-11-24,6.43,7.2,4.81,0.13,5.69,95.12
MI2600002,44.0874,-86.7104,2022-11-25,5.26,6.74,3.72,0.0,8.42,83.53
MI2600002,44.0874,-86.7104,2022-11-26,6.67,8.35,5.0,0.0,8.2,82.44
MI2600002,44.0874,-86.7104,2022-11-27,5.51,6.47,3.9,1.25,1.41,84.0
MI2600002,44.0874,-86.7104,2022-11-28,4.75,6.42,3.73,0.04,3.86,71.03
MI2600002,44.0874,-86.7104,2022-11-29,7.0,9.62,3.2,2.67,2.7,87.49
MI2600002,44.0874,-86.7104,2022-11-30,-0.94,2.28,-2.79,0.54,1.68,77.28
MI2600002,44.0874,-86.7104,2022-12-01,0.9,4.52,-2.72,0.0,6.24,73.64
MI2600002,44.0874,-86.7104,2022-12-02,5.96,7.51,4.3,1.36,3.22,73.74
MI2600002,44.0874,-86.7104,2022-12-03,-0.08,6.42,-1.81,0.69,4.05,75.32
MI2600002,44.0874,-86.7104,2022-12-04,1.21,3.46,-0.83,0.0,7.26,71.74
MI2600002,44.0874,-86.7104,2022-12-05,3.41,3.94,2.63,0.53,3.53,77.32
MI2600002,44.0874,-86.7104,2022-12-06,3.27,3.69,2.86,1.34,2.55,84.35
MI2600002,44.0874,-86.7104,2022-12-07,2.93,3.68,1.54,0.32,2.36,84.41
MI2600002,44.0874,-86.7104,2022-12-08,1.01,1.33,0.7,0.05,3.37,72.95
MI2600002,44.0874,-86.7104,2022-12-09,1.7,2.55,0.85,0.12,2.78,80.87
MI2600002,44.0874,-86.7104,2022-12-10,2.38,2.84,1.88,1.01,2.12,79.13
MI2600002,44.0874,-86.7104,2022-12-11,2.9,3.45,2.03,1.02,2.03,83.58
MI2600002,44.0874,-86.7104,2022-12-12,2.32,2.63,1.79,0.42,2.48,77.57
MI2600002,44.0874,-86.7104,2022-12-13,1.72,2.53,1.17,0.1,5.25,79.29
MI2600002,44.0874,-86.7104,2022-12-14,2.43,4.03,1.24,9.77,1.38,72.89
MI2600002,44.0874,-86.7104,2022-12-15,3.0,4.11,1.89,11.1,1.8,82.28
MI2600002,44.0874,-86.7104,2022-12-16,0.34,1.87,-0.67,2.96,2.16,82.41
MI2600002,44.0874,-86.7104,2022-12-17,-0.5,-0.14,-0.76,2.34,2.13,85.64
MI2600002,44.0874,-86.7104,2022-12-18,-2.36,-0.56,-4.88,0.43,2.36,91.71
MI2600002,44.0874,-86.7104,2022-12-19,-3.13,0.52,-5.02,0.11,1.95,87.04
MI2600002,44.0874,-86.7104,2022-12-20,-2.33,1.77,-8.36,0.58,4.74,88.32
MI2600002,44.0874,-86.7104,2022-12-21,-6.56,-0.67,-9.42,0.14,2.5,92.16
MI2600002,44.0874,-86.7104,2022-12-22,-3.06,2.09,-11.35,4.08,1.59,92.25
MI2600002,44.0874,-86.7104,2022-12-23,-12.37,-8.18,-14.32,3.99,1.92,100.0
MI2600002,44.0874,-86.7104,2022-12-24,-8.11,-7.23,-8.63,0.76,2.62,99.93
MI2600002,44.0874,-86.7104,2022-12-25,-7.11,-6.09,-7.87,0.49,2.84,99.52
MI2600002,44.0874,-86.7104,2022-12-26,-4.44,-3.44,-6.35,0.15,2.2,84.65
MI2600002,44.0874,-86.7104,2022-12-27,-2.29,0.4,-4.56,0.0,3.21,78.87
MI2600002,44.0874,-86.7104,2022-12-28,3.43,5.66,0.03,0.01,3.05,82.47
MI2600002,44.0874,-86.7104,2022-12-29,6.14,7.52,5.09,0.24,1.78,94.73
MI2600002,44.0874,-86.7104,2022-12-30,3.24,7.61,-0.1,0.05,1.53,85.03
MI2600002,44.0874,-86.7104,2022-12-31,0.61,2.44,-0.06,0.53,2.02,78.08
MI2600002,44.0874,-86.7104,2023-01-01,3.47,4.16,1.93,3.98,3.66,88.23
MI2600002,44.0874,-86.7104,2023-01-02,2.88,3.33,2.25,0.65,3.65,83.49
MI2600002,44.0874,-86.7104,2023-01-03,3.12,3.47,2.87,4.37,1.33,93.46
MI2600002,44.0874,-86.7104,2023-01-04,3.41,4.28,2.12,0.66,2.43,90.71
MI2600002,44.0874,-86.7104,2023-01-05,1.78,2.18,1.56,1.38,1.91,82.87
MI2600002,44.0874,-86.7104,2023-01-06,0.86,1.54,0.13,0.29,1.98,78.43
MI2600002,44.0874,-86.7104,2023-01-07,-0.34,0.36,-0.95,0.01,2.27,76.46
MI2600002,44.0874,-86.7104,2023-01-08,-0.5,-0.22,-1.25,0.01,3.53,80.1
MI2600002,44.0874,-86.7104,2023-01-09,0.05,2.41,-1.05,0.01,3.35,84.81
MI2600002,44.0874,-86.7104,2023-01-10,2.87,4.22,2.08,0.21,2.42,89.29
MI2600002,44.0874,-86.7104,2023-01-11,3.51,4.35,2.76,0.55,2.36,94.75
MI2600002,44.0874,-86.7104,2023-01-12,2.83,3.34,1.57,0.26,3.57,84.35
MI2600002,44.0874,-86.7104,2023-01-13,-0.26,1.23,-1.16,0.14,2.83,79.59
MI2600002,44.0874,-86.7104,2023-01-14,-0.57,1.63,-2.07,0.07,4.27,77.84
MI2600002,44.0874,-86.7104,2023-01-15,2.79,3.78,1.81,0.94,4.97,77.56
MI2600002,44.0874,-86.7104,2023-01-16,3.12,4.7,2.39,8.18,1.79,87.07
MI2600002,44.0874,-86.7104,2023-01-17,3.46,4.9,2.68,3.78,1.91,93.32
MI2600002,44.0874,-86.7104,2023-01-18,2.49,3.12,1.89,0.29,2.61,79.62
MI2600002,44.0874,-86.7104,2023-01-19,2.26,3.32,1.63,10.72,2.62,90.86
MI2600002,44.0874,-86.7104,2023-01-20,0.19,1.57,-0.94,0.44,2.13,81.68
MI2600002,44.0874,-86.7104,2023-01-21,-1.12,-0.24,-1.69,0.11,1.75,83.1
MI2600002,44.0874,-86.7104,2023-01-22,-1.34,-0.76,-2.03,0.63,2.33,84.78
MI2600002,44.0874,-86.7104,2023-01-23,-1.48,1.29,-3.73,0.67,4.23,88.57
MI2600002,44.0874,-86.7104,2023-01-24,0.65,1.62,-0.93,0.02,2.76,80.93
MI2600002,44.0874,-86.7104,2023-01-25,0.94,1.44,0.43,2.61,2.69,86.92
MI2600002,44.0874,-86.7104,2023-01-26,-0.43,0.38,-1.49,2.66,3.95,85.0
MI2600002,44.0874,-86.7104,2023-01-27,-1.08,1.54,-3.49,2.26,2.67,80.61
MI2600002,44.0874,-86.7104,2023-01-28,-4.03,-2.65,-5.24,3.09,3.24,82.21
MI2600002,44.0874,-86.7104,2023-01-29,-3.25,-2.47,-4.89,1.18,5.5,80.67
MI2600002,44.0874,-86.7104,2023-01-30,-8.6,-5.68,-9.93,0.37,4.96,97.53
MI2600002,44.0874,-86.7104,2023-01-31,-8.14,-6.12,-10.03,0.04,7.58,91.46
MI2600002,44.0874,-86.7104,2023-02-01,-3.25,-1.17,-5.93,0.06,7.8,79.59
MI2600002,44.0874,-86.7104,2023-02-02,-3.98,-0.76,-8.9,0.12,4.27,83.35
MI2600002,44.0874,-86.7104,2023-02-03,-9.37,-5.9,-10.76,0.19,5.19,94.97
MI2600002,44.0874,-86.7104,2023-02-04,-1.06,3.03,-5.41,0.02,5.55,82.95
MI2600002,44.0874,-86.7104,2023-02-05,0.62,2.88,-1.42,0.01,4.32,84.07
MI2600002,44.0874,-86.7104,2023-02-06,0.27,2.6,-1.74,0.1,7.07,78.98
MI2600002,44.0874,-86.7104,2023-02-07,3.38,4.97,1.38,0.85,4.92,83.1
MI2600002,44.0874,-86.7104,2023-02-08,2.52,3.64,1.19,0.0,10.81,80.29
MI2600002,44.0874,-86.7104,2023-02-09,2.1,2.53,1.57,17.12,0.92,91.75
MI2600002,44.0874,-86.7104,2023-02-10,-0.55,2.28,-1.55,0.34,7.81,73.81
MI2600002,44.0874,-86.7104,2023-02-11,2.17,4.65,-1.09,0.0,11.99,70.5
MI2600002,44.0874,-86.7104,2023-02-12,2.55,4.65,0.55,0.0,11.85,85.68
MI2600002,44.0874,-86.7104,2023-02-13,2.87,4.72,0.67,0.0,12.48,81.43
MI2600002,44.0874,-86.7104,2023-02-14,4.6,6.11,3.26,2.27,7.0,85.37
MI2600002,44.0874,-86.7104,2023-02-15,3.81,5.81,-0.18,2.1,2.78,83.5
MI2600002,44.0874,-86.7104,2023-02-16,-1.16,-0.48,-2.43,6.86,1.92,82.69
MI2600002,44.0874,-86.7104,2023-02-17,-3.14,-1.58,-4.22,0.09,8.31,77.43
MI2600002,44.0874,-86.7104,2023-02-18,0.9,3.34,-1.29,0.0,10.7,82.94
MI2600002,44.0874,-86.7104,2023-02-19,3.58,4.56,1.48,0.0,11.45,82.53
MI2600002,44.0874,-86.7104,2023-02-20,1.31,2.7,0.24,0.03,10.15,70.53
MI2600002,44.0874,-86.7104,2023-02-21,-1.71,2.54,-4.02,1.47,8.61,76.37
MI2600002,44.0874,-86.7104,2023-02-22,-0.98,-0.05,-1.64,12.62,4.21,85.6
MI2600002,44.0874,-86.7104,2023-02-23,-1.73,-0.75,-3.69,4.64,3.36,85.93
MI2600002,44.0874,-86.7104,2023-02-24,-4.51,-3.23,-5.77,0.29,10.25,75.58
MI2600002,44.0874,-86.7104,2023-02-25,-0.62,1.25,-2.96,1.37,8.84,80.14
MI2600002,44.0874,-86.7104,2023-02-26,-0.99,0.43,-2.29,0.0,13.54,72.26
MI2600002,44.0874,-86.7104,2023-02-27,-0.21,0.54,-1.09,28.88,2.03,87.42
MI2600002,44.0874,-86.7104,2023-02-28,1.55,2.59,0.16,0.04,13.95,83.8
MI2600002,44.0874,-86.7104,2023-03-01,2.18,3.41,0.18,0.44,7.03,91.53
MI2600002,44.0874,-86.7104,2023-03-02,1.21,3.25,0.41,0.7,7.04,85.57
MI2600002,44.0874,-86.7104,2023-03-03,1.37,2.2,0.64,0.88,8.57,84.47
MI2600002,44.0874,-86.7104,2023-03-04,2.08,3.71,0.65,1.76,11.75,88.49
MI2600002,44.0874,-86.7104,2023-03-05,2.3,3.66,0.6,0.21,16.06,86.84
MI2600002,44.0874,-86.7104,2023-03-06,2.01,2.89,1.35,6.48,3.81,90.37
MI2600002,44.0874,-86.7104,2023-03-07,1.97,2.44,1.52,0.0,17.68,71.7
MI2600002,44.0874,-86.7104,2023-03-08,2.06,3.44,0.57,0.0,16.54,73.16
MI2600002,44.0874,-86.7104,2023-03-09,2.11,3.74,0.42,2.4,10.51,78.67
MI2600002,44.0874,-86.7104,2023-03-10,0.61,1.09,0.24,3.99,9.5,84.81
MI2600002,44.0874,-86.7104,2023-03-11,0.34,1.49,-0.35,0.89,16.02,79.5
MI2600002,44.0874,-86.7104,2023-03-12,0.14,0.76,-0.7,4.36,7.53,87.64
MI2600002,44.0874,-86.7104,2023-03-13,-1.61,-0.42,-2.19,2.27,7.83,83.49
MI2600002,44.0874,-86.7104,2023-03-14,-1.48,-0.3,-2.16,0.02,17.95,72.35
MI2600002,44.0874,-86.7104,2023-03-15,2.14,4.25,-0.17,0.0,15.88,75.41
MI2600002,44.0874,-86.7104,2023-03-16,3.61,4.1,2.55,11.91,4.78,91.25
MI2600002,44.0874,-86.7104,2023-03-17,-0.89,3.42,-5.53,4.33,10.64,79.42
MI2600002,44.0874,-86.7104,2023-03-18,-4.48,-2.3,-6.63,0.42,10.23,80.44
MI2600002,44.0874,-86.7104,2023-03-19,-0.3,2.76,-3.31,0.0,20.07,70.21
MI2600002,44.0874,-86.7104,2023-03-20,2.33,4.12,1.27,0.05,13.75,74.2
MI2600002,44.0874,-86.7104,2023-03-21,2.32,3.86,0.04,0.02,12.53,81.59
MI2600002,44.0874,-86.7104,2023-03-22,3.58,4.46,2.9,1.31,6.17,93.58
MI2600002,44.0874,-86.7104,2023-03-23,2.09,2.86,1.73,0.71,17.67,76.6
MI2600002,44.0874,-86.7104,2023-03-24,2.52,4.18,1.02,0.0,18.75,70.48
MI2600002,44.0874,-86.7104,2023-03-25,1.26,2.87,0.37,10.89,3.77,86.25
MI2600002,44.0874,-86.7104,2023-03-26,2.54,3.9,1.04,0.53,19.54,87.44
MI2600002,44.0874,-86.7104,2023-03-27,1.8,2.74,1.45,0.0,18.63,77.03
MI2600002,44.0874,-86.7104,2023-03-28,1.77,3.02,0.65,0.0,21.34,76.26
MI2600002,44.0874,-86.7104,2023-03-29,-0.81,1.41,-2.2,0.27,19.58,65.13
MI2600002,44.0874,-86.7104,2023-03-30,0.7,2.02,-1.06,8.99,19.85,68.37
MI2600002,44.0874,-86.7104,2023-03-31,4.92,8.5,2.41,30.82,3.79,97.31
